#,Date-Time (PDT),Ch:1 - Temperature   (°C),Ch:2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/16/2023 07:25:00,21.15,4140.80,,,,
2,07/16/2023 07:30:00,20.37,179.52,,,,
3,07/16/2023 07:35:00,20.07,224.08,,,,
4,07/16/2023 07:40:00,19.39,266.64,,,,
5,07/16/2023 07:45:00,18.53,407.52,,,,
6,07/16/2023 07:50:00,18.40,328.32,,,,
7,07/16/2023 07:55:00,18.19,305.52,,,,
8,07/16/2023 08:00:00,18.27,626.24,,,,
9,07/16/2023 08:05:00,18.32,767.36,,,,
10,07/16/2023 08:10:00,18.32,1505.92,,,,
11,07/16/2023 08:15:00,18.32,1948.80,,,,
12,07/16/2023 08:20:00,18.36,184.48,,,,
13,07/16/2023 08:25:00,18.40,1225.60,,,,
14,07/16/2023 08:30:00,18.40,2090.24,,,,
15,07/16/2023 08:35:00,18.36,308.00,,,,
16,07/16/2023 08:40:00,18.40,1426.56,,,,
17,07/16/2023 08:45:00,18.36,5137.92,,,,
18,07/16/2023 08:50:00,18.36,1451.52,,,,
19,07/16/2023 08:55:00,18.36,1854.08,,,,
20,07/16/2023 09:00:00,18.32,2618.88,,,,
21,07/16/2023 09:05:00,18.40,3797.76,,,,
22,07/16/2023 09:10:00,18.44,496.64,,,,
23,07/16/2023 09:15:00,18.36,620.80,,,,
24,07/16/2023 09:20:00,18.36,3859.20,,,,
25,07/16/2023 09:25:00,18.40,638.72,,,,
26,07/16/2023 09:30:00,18.40,4032.00,,,,
27,07/16/2023 09:35:00,18.40,968.32,,,,
28,07/16/2023 09:40:00,18.44,1991.68,,,,
29,07/16/2023 09:45:00,18.40,5683.20,,,,
30,07/16/2023 09:50:00,18.36,1172.80,,,,
31,07/16/2023 09:55:00,18.40,952.64,,,,
32,07/16/2023 10:00:00,18.44,828.16,,,,
33,07/16/2023 10:05:00,18.44,3064.32,,,,
34,07/16/2023 10:10:00,18.53,779.84,,,,
35,07/16/2023 10:15:00,18.53,3020.80,,,,
36,07/16/2023 10:20:00,18.57,3116.80,,,,
37,07/16/2023 10:25:00,18.53,5442.56,,,,
38,07/16/2023 10:30:00,18.53,2110.08,,,,
39,07/16/2023 10:35:00,18.44,2274.56,,,,
40,07/16/2023 10:40:00,18.49,838.72,,,,
41,07/16/2023 10:45:00,18.40,346.72,,,,
42,07/16/2023 10:50:00,18.44,788.16,,,,
43,07/16/2023 10:55:00,18.44,323.36,,,,
44,07/16/2023 11:00:00,18.53,3296.00,,,,
45,07/16/2023 11:05:00,18.53,254.32,,,,
46,07/16/2023 11:10:00,18.44,6988.80,,,,
47,07/16/2023 11:15:00,18.53,119.04,,,,
48,07/16/2023 11:20:00,18.57,6656.00,,,,
49,07/16/2023 11:25:00,18.53,7464.96,,,,
50,07/16/2023 11:30:00,18.57,230.56,,,,
51,07/16/2023 11:35:00,18.70,1425.28,,,,
52,07/16/2023 11:40:00,18.62,3303.68,,,,
53,07/16/2023 11:45:00,18.66,6284.80,,,,
54,07/16/2023 11:50:00,18.66,467.20,,,,
55,07/16/2023 11:55:00,18.83,5701.12,,,,
